gene_name,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster
RGS13,1.2496234875596E-19,1.1121381217462,0.484,0.164,5.95907952512544E-15,8
PLEKHO11,1.23910899236963E-19,1.31283861688396,0.331,0.087,5.90893905191306E-15,8
ATP5ME,1.15594567634216E-19,0.970704953363626,0.299,0.223,5.51235814677284E-15,2
PGK11,1.07539290255697E-19,0.902369139522905,0.387,0.112,5.12822613442341E-15,8
GPS2,9.73846976608275E-20,1.19803004242606,0.266,0.06,4.64398407735188E-15,8
RPL342,9.59207367243813E-20,0.906332485152483,0.48,0.434,4.57417217217557E-15,6
GRB23,9.30902965837421E-20,0.905387222162002,0.452,0.143,4.43919697318891E-15,8
RPL354,9.2862264626795E-20,0.965646549460688,0.742,0.329,4.42832281325797E-15,8
CORO1B2,8.96926730835661E-20,0.982534359130195,0.46,0.148,4.27717450133602E-15,8
GNB11,8.68084523713375E-20,1.09743918896067,0.395,0.116,4.13963466823197E-15,8
PFN12,8.47774378595017E-20,0.819862948150217,0.379,0.205,4.04278167920606E-15,7
ARPC1B2,7.76156432746661E-20,0.840758397300774,0.372,0.201,3.701257180839E-15,7
SF3B1,7.32478270912292E-20,0.439380496206186,0.285,0.187,3.49296913049945E-15,3
BHLHE401,6.65537374674104E-20,2.19884825267915,0.269,0.063,3.1737480786084E-15,9
CSNK2B,6.62942481019047E-20,1.07702761079424,0.25,0.055,3.16137380923553E-15,8
SYK1,6.39152511485202E-20,1.57844759902439,0.274,0.064,3.04792658151948E-15,8
PDS5B,6.39111074503385E-20,1.09820306275255,0.298,0.074,3.04772898098429E-15,8
ANKRD44,6.30902357685948E-20,1.21632825922809,0.266,0.06,3.00858407309698E-15,8
CFL13,5.84574984649553E-20,0.864128949270986,0.427,0.245,2.78766272929832E-15,7
RPL43,5.51410377812512E-20,1.15948913101375,0.637,0.268,2.62951066867452E-15,8
CHD21,5.19744245696439E-20,0.449496006983026,0.389,0.278,2.47850438445261E-15,3
CYC1,4.92441544576853E-20,1.05179932450773,0.315,0.079,2.34830599362364E-15,8
UBTF1,4.34815843353303E-20,0.957984393797786,0.411,0.122,2.07350631219889E-15,8
CHCHD2,4.25082864442858E-20,1.02667435450194,0.46,0.148,2.02709265566866E-15,8
SNRPD22,4.23419094362733E-20,1.00094554728991,0.532,0.188,2.01915863528756E-15,8
ARHGAP302,4.22172585169056E-20,1.06852497027364,0.435,0.133,2.01321440689568E-15,8
RWDD1,3.77169794352735E-20,0.924138573450072,0.323,0.082,1.79860959832989E-15,8
RTRAF,3.34480117938012E-20,1.00700584995005,0.371,0.104,1.595035338411E-15,8
APBB1IP1,2.9017441001043E-20,1.16875206865904,0.282,0.066,1.38375470901674E-15,8
ACTR32,2.83705712907837E-20,1.13667023003414,0.298,0.147,1.3529074331436E-15,7
RBX1,2.71704680519416E-20,0.52786988769069,0.323,0.08,1.29567810999294E-15,8
PPIG,2.3387118520167E-20,0.513403817779879,0.263,0.169,1.1152615208712E-15,3
HSPA4,2.17816067143862E-20,0.940762973863787,0.387,0.11,1.03869947938893E-15,8
SNHG61,2.14773465076835E-20,1.03682643163141,0.427,0.128,1.0241902229119E-15,8
AKAP13,2.0160976762365E-20,0.475516737092054,0.288,0.189,9.61416498866898E-16,3
PRRC2C,1.9154390154624E-20,0.416191305262088,0.48,0.363,9.13415403303553E-16,3
MT-ND2,1.90928862953346E-20,0.291561166615733,0.786,0.854,9.10482468765619E-16,0
RIF1,1.75967901984264E-20,1.05635396180306,0.355,0.095,8.3913813419236E-16,8
SREK11,1.73501501821779E-20,0.251725114311591,0.282,0.167,8.27376611737517E-16,5
YBX1,1.68984088757987E-20,1.36253905004109,0.25,0.054,8.0583442406021E-16,8
NOP581,1.56666958647929E-20,0.959580001000063,0.444,0.139,7.47097725704378E-16,8
GGA2,1.48794223328489E-20,1.13438801219187,0.266,0.059,7.09555012786564E-16,8
RCSD11,1.43465701164538E-20,0.980369358342488,0.298,0.071,6.84144889143331E-16,8
TAF15,1.39351079490245E-20,0.87422176658379,0.387,0.109,6.64523492765131E-16,8
DARS1,1.33908858100563E-20,1.28128267391679,0.258,0.056,6.38571171624156E-16,8
SARS1,1.15517134893933E-20,0.817891495019786,0.298,0.071,5.508665611687E-16,8
IL161,1.02738871872598E-20,0.931443821965047,0.323,0.08,4.8993085829886E-16,8
PPP1R16B,1.00400015832759E-20,1.72398360576974,0.274,0.062,4.78777555501679E-16,8
ERH,8.90789445011373E-21,1.02720019802235,0.347,0.09,4.24790762642573E-16,8
RAD23A,8.84299551601755E-21,1.0810213292082,0.355,0.095,4.21695927172329E-16,8
NAA50,8.82320135649292E-21,1.38863923973912,0.29,0.069,4.20752003087078E-16,8
EIF3H2,8.68558685055437E-21,1.10101579922537,0.444,0.137,4.14189580142386E-16,8
PSMB92,8.5477983383921E-21,1.21717501875786,0.476,0.153,4.07618859362904E-16,8
ATP5F1A,8.43403268476928E-21,1.30390526724589,0.427,0.131,4.02193716638593E-16,8
POLR2L,7.96260449878265E-21,1.02998124618671,0.363,0.097,3.79712720733448E-16,8
HLA-C2,7.71406813987997E-21,0.268841437825099,0.664,0.481,3.67860767386456E-16,5
SH3KBP1,7.31160812197087E-21,1.09711635683601,0.339,0.087,3.48668656512425E-16,8
PDIA31,7.19344949970267E-21,0.908498547093403,0.366,0.194,3.43034026292321E-16,7
MRPL52,6.87856851703837E-21,1.32162251238347,0.266,0.059,3.28018296872009E-16,8
PSMC3,6.69579291398388E-21,1.44057233549274,0.323,0.082,3.19302276689149E-16,8
CLIC11,6.5452329056017E-21,0.295363256769186,0.356,0.239,3.12122521569428E-16,3
GPATCH4,5.93318550507866E-21,1.11566555087603,0.258,0.055,2.82935817180686E-16,8
HP1BP31,5.89161340791941E-21,1.23788644461291,0.411,0.121,2.80953368583453E-16,8
CAPZA1,5.86739891725556E-21,1.13147224183409,0.258,0.055,2.79798652167166E-16,8
HSPA83,5.6512321146173E-21,0.880602224675248,0.569,0.391,2.69490305849755E-16,7
ARL6IP5,5.32536413155173E-21,2.40752668025154,0.37,0.11,2.53950639341308E-16,9
CCT3,5.26480003515457E-21,1.30033798824496,0.355,0.094,2.51062519276416E-16,8
HIF1A,5.17457628360696E-21,1.53014882498424,0.282,0.065,2.46760019236365E-16,8
RPS182,4.96243780775869E-21,0.909258925482169,0.471,0.407,2.36643771738589E-16,6
ARL6IP4,4.84277115212312E-21,1.00925923699781,0.468,0.149,2.30937227931295E-16,8
SEMA4D1,4.18797857734319E-21,1.26748197450129,0.274,0.061,1.99712134417765E-16,8
LSM3,3.75940499009021E-21,1.11495389129561,0.266,0.058,1.79274745762432E-16,8
PHB2,3.63661178489981E-21,1.10221000854058,0.379,0.105,1.73419106186517E-16,8
LUC7L2,3.51386360476014E-21,1.21779890093315,0.395,0.113,1.67565613720197E-16,8
ACIN11,3.25304139959866E-21,0.293093766874379,0.302,0.181,1.55127785222661E-16,5
DHX9,2.91796966405854E-21,1.01964605816523,0.363,0.098,1.3914921936996E-16,8
SMARCC1,2.47485293737064E-21,1.13845829932017,0.468,0.147,1.18018312024394E-16,8
TPM32,2.44089320307273E-21,1.07075383221858,0.336,0.173,1.16398874174929E-16,7
PCBP2,2.39116639552801E-21,0.456858585009208,0.258,0.162,1.14027551903544E-16,3
HNRNPA01,2.25959785435192E-21,1.28537703493728,0.427,0.13,1.0775344288048E-16,8
EDF1,2.24475093537834E-21,0.483254631947813,0.25,0.157,1.07045437855387E-16,3
UBE2L3,2.21935600881934E-21,1.19382477110895,0.29,0.067,1.05834429992568E-16,8
WIPF12,2.20668424336052E-21,1.18054077725132,0.411,0.116,1.05230151513133E-16,8
RPLP14,1.83017931693604E-21,1.01993134263456,0.815,0.376,8.72757610867292E-17,8
EEF1G3,1.81298152079454E-21,0.940994673361393,0.492,0.154,8.64556497821293E-17,8
ODC11,1.72934063442499E-21,0.909400825661519,0.347,0.087,8.24670668338243E-17,8
ARHGAP91,1.58811512745893E-21,1.29287463422202,0.323,0.077,7.57324460831342E-17,8
STAG2,1.5789448725953E-21,1.54580731510177,0.363,0.098,7.52951441394521E-17,8
IRAK1,1.52837619411822E-21,1.07233725477381,0.282,0.062,7.28836755689157E-17,8
PABPC12,1.4920292523977E-21,0.936318712237421,0.486,0.43,7.11503989590892E-17,6
HNRNPL2,1.47537015327357E-21,1.23031580672013,0.5,0.163,7.03559764991567E-17,8
RSL1D12,1.26814058431696E-21,0.938935931904684,0.452,0.135,6.04738200443228E-17,8
FUS2,1.24458587815717E-21,1.34593849442104,0.685,0.313,5.93505667716808E-17,8
UGCG2,1.1792471331985E-21,1.13989721847878,0.31,0.152,5.62347580408369E-17,7
SELENOK1,1.14161675138358E-21,1.35388416831305,0.279,0.132,5.44402780232286E-17,7
EIF4A31,1.08288495070882E-21,1.20787161135829,0.331,0.083,5.16395346444516E-17,8
WNK11,1.0734239813285E-21,1.2988684171913,0.435,0.129,5.11883693976121E-17,8
BLOC1S6,1.0430765985526E-21,1.43333307491338,0.25,0.051,4.97411937551777E-17,8
PPTC7,1.01339344234805E-21,1.17355134317768,0.266,0.057,4.83256930852513E-17,8
HNRNPA3,1.01286708421E-21,1.00743173265108,0.339,0.084,4.83005926447222E-17,8
CXCL1,9.92736823823207E-22,2.7175981241999,0.252,0.052,4.73406409176573E-17,10
RAPGEF1,9.73286225359366E-22,1.40148674834083,0.323,0.079,4.64131002287121E-17,8
GLUL,7.36623278955558E-22,0.59327768733777,0.267,0.177,3.51273543035537E-17,2
PTPN7,7.31845971631375E-22,1.32522931857949,0.266,0.056,3.48995388491854E-17,8
HNRNPUL2,7.14663176360941E-22,1.33891134320452,0.363,0.096,3.40801428911242E-17,8
MX1,6.82127907550419E-22,0.321304934771301,0.324,0.212,3.25286335273568E-17,3
FNBP4,6.23207132140674E-22,0.355624761566041,0.287,0.192,2.97188785103923E-17,1
RAP1A1,6.18109135659573E-22,1.18148022962452,0.371,0.098,2.94757703521981E-17,8
HSPH12,6.08085678475686E-22,1.62876605009671,0.421,0.254,2.899778174947E-17,7
ATRX1,6.05132094598873E-22,0.475284079283804,0.31,0.204,2.88569341951365E-17,3
PRKDC,5.82862720442186E-22,1.45789375325492,0.258,0.054,2.77949745497265E-17,8
SP1401,5.66125622123631E-22,1.26619500811241,0.347,0.088,2.69968325422096E-17,8
UBE2D3,5.51869624356717E-22,0.36032570037044,0.257,0.157,2.63170067766988E-17,3
CCNK,5.05865078084607E-22,1.18725860963608,0.315,0.074,2.41231879786207E-17,8
PSMB6,4.86320039922059E-22,1.24244252738573,0.355,0.091,2.31911437437632E-17,8
COPE,4.346712322144E-22,1.31215256518448,0.282,0.062,2.07281670506081E-17,8
MACROH2A11,3.72084237291504E-22,0.900897258996248,0.476,0.146,1.774358102372E-17,8
CASP8AP2,3.46620524488635E-22,1.58027459764119,0.266,0.057,1.65292929512895E-17,8
IL27RA,3.3670152913073E-22,1.45591270035588,0.274,0.059,1.60562858196571E-17,8
RPS34,3.18475356714936E-22,1.16834808067251,0.742,0.335,1.51871343356652E-17,8
RAB8A,2.41819702605768E-22,1.58046959934868,0.274,0.059,1.15316561581613E-17,8
RCC2,2.39493475705509E-22,1.22926433997206,0.25,0.05,1.14207253759686E-17,8
PIN1,2.15659814412483E-22,1.08041063230251,0.25,0.05,1.02841695698881E-17,8
RPS32,2.10993983425477E-22,1.1335881649746,0.408,0.332,1.00616700876107E-17,6
PSMD11,1.96874338108635E-22,1.22513104688083,0.274,0.059,9.38834656138645E-18,8
ANAPC11,1.90265569725219E-22,1.10988357358671,0.258,0.053,9.0731942234865E-18,8
MCL12,1.8087656497394E-22,0.836541465782728,0.409,0.221,8.62546075391227E-18,7
MBD2,1.76472226356617E-22,1.33789012444328,0.411,0.117,8.41543105826799E-18,8
EPRS1,1.75399390902197E-22,1.32327266202642,0.331,0.08,8.36427075395306E-18,8
LIMS11,1.61704910260169E-22,1.16829899045753,0.347,0.087,7.71122205557667E-18,8
HSPA1B,1.53129813641651E-22,0.509633166487179,0.304,0.199,7.30230142312941E-18,3
OAS3,1.45025737533672E-22,1.39858703016784,0.258,0.053,6.91584234576821E-18,8
DRAP13,1.39629656215465E-22,1.09999336107007,0.5,0.158,6.6585194159469E-18,8
PRMT1,1.30366155210866E-22,1.01770645454818,0.298,0.067,6.21677084354055E-18,8
CCT8,1.20448805804478E-22,1.06935639731162,0.331,0.079,5.74384220239815E-18,8
ODF2L1,1.17981860488225E-22,0.938284761208051,0.285,0.198,5.62620098110201E-18,2
TRAC1,1.08274340321812E-22,1.49466569171969,0.274,0.058,5.16327846692627E-18,8
PSMA71,1.04193792495518E-22,1.16437029526295,0.516,0.17,4.96868938273377E-18,8
SLC20A1,9.87336113111174E-23,0.997547467371587,0.323,0.076,4.70830972259326E-18,8
ANKRD36C,9.33746034809062E-23,1.18541250648329,0.281,0.222,4.45275471619397E-18,0
ARPC4,7.10610284501691E-23,1.35578933054191,0.323,0.077,3.38868726370322E-18,8
DOCK8,7.02664877999632E-23,1.67717835839361,0.282,0.06,3.35079800371684E-18,8
SRSF9,6.39903904802913E-23,1.14972434727356,0.29,0.063,3.05150975083365E-18,8
RPS92,6.3419932994167E-23,0.789728948128104,0.53,0.329,3.02430634469284E-18,7
SEPTIN92,6.26891701988879E-23,1.10404191206736,0.46,0.135,2.98945845927437E-18,8
SET1,5.52919022202852E-23,1.23759630985887,0.419,0.119,2.63670494117874E-18,8
ATRX,5.14467839142061E-23,0.34160220730449,0.302,0.202,2.45334278451674E-18,1
PABPC4,5.11035360017303E-23,1.04215957632358,0.331,0.078,2.43697432131451E-18,8
TNFRSF13B1,4.8738908093265E-23,1.60169990567283,0.282,0.061,2.32421231024353E-18,8
EIF5A,4.53340405141913E-23,1.49992028455171,0.274,0.058,2.16184439000024E-18,8
EIF5,4.49811258722126E-23,0.42099229771203,0.293,0.189,2.1450149494682E-18,3
DUSP11,4.43536019122805E-23,1.03905257615215,0.368,0.19,2.11509021439092E-18,7
CAPG,4.15794356161078E-23,1.66134129534229,0.25,0.049,1.98279854622533E-18,8
SQSTM1,4.05608348477976E-23,0.347404642384796,0.251,0.153,1.93422453138693E-18,3
ANKHD11,3.79712755483893E-23,0.354052284176616,0.265,0.15,1.81073621707604E-18,5
IL6ST,3.42752480095148E-23,2.2296575755865,0.294,0.066,1.63448375182973E-18,9
ISG152,3.3873001038038E-23,1.44459343666164,0.37,0.2,1.61530180050092E-18,7
TCF25,3.35845436130424E-23,0.493456899712504,0.141,0.264,1.60154613127515E-18,0
ACTG15,3.28799659261538E-23,1.67684141712699,0.739,0.405,1.5679469351205E-18,10
WFDC21P1,2.81739403382926E-23,0.272122450021512,0.29,0.186,1.34353069291216E-18,2
SEPHS2,2.75646261622662E-23,1.17036087831728,0.266,0.054,1.31447432779999E-18,8
SLA1,2.55586435342581E-23,1.34584675427825,0.25,0.049,1.21881503421817E-18,8
HSPH1,2.41856122397608E-23,0.658517183864362,0.336,0.246,1.15333929087747E-18,2
EIF3K1,2.35758209419685E-23,1.37143036150796,0.46,0.137,1.12426017325965E-18,8
PLIN3,2.31096846154752E-23,2.91155506141886,0.324,0.079,1.10203153025816E-18,10
MTF2,2.26029013107024E-23,0.906150444970346,0.298,0.065,1.07786455480346E-18,8
SRSF10,2.19931715463688E-23,1.41230716530143,0.371,0.096,1.04878837153169E-18,8
CD21,2.1676032771193E-23,1.95234769087002,0.25,0.05,1.03366497475988E-18,8
LSM7,2.13367504945082E-23,1.40053197937891,0.266,0.054,1.01748562083161E-18,8
EIF1AX,2.08836811317263E-23,1.13216612437521,0.266,0.054,9.95880102128631E-19,8
TMSB4X4,2.04212241651842E-23,1.30782187405634,0.815,0.366,9.73826916765138E-19,8
YWHAB2,1.89776645872095E-23,1.04800504087972,0.702,0.273,9.04987891170261E-19,8
GIMAP71,1.88966619450532E-23,2.05221095411967,0.258,0.052,9.01125118173752E-19,8
MIS18BP1,1.87158767567337E-23,1.58899414469168,0.355,0.088,8.92504014898362E-19,8
RAB8B,1.85898995366443E-23,1.04699111106914,0.298,0.064,8.86496539203959E-19,8
UBE2V1,1.75659570167645E-23,1.25785421440273,0.298,0.065,8.37667792258451E-19,8
SLC25A31,1.64764756438081E-23,1.18646007887426,0.46,0.137,7.85713694026275E-19,8
MRPL51,1.52510137575899E-23,1.3427626446875,0.363,0.09,7.2727509305819E-19,8
XPO1,1.45456165019832E-23,1.28898819384973,0.355,0.088,6.93636814130071E-19,8
PKM1,1.35513613353124E-23,1.14734824426069,0.476,0.143,6.4622376799704E-19,8
EIF3L,1.33378154903586E-23,1.13832171076551,0.347,0.083,6.3604040728873E-19,8
NFE2L21,1.16862746495704E-23,1.31065822193159,0.265,0.115,5.57283379214065E-19,7
CD522,1.16750947532015E-23,0.823636697939199,0.46,0.127,5.56750243495919E-19,8
NDUFB11,1.11690084780582E-23,1.256820549981,0.315,0.072,5.32616507293163E-19,8
TUBA4A1,1.10734898307874E-23,1.3752494620619,0.323,0.073,5.28061509560758E-19,8
ITPA,1.0009974561466E-23,1.1393773595124,0.266,0.053,4.77345656912631E-19,8
RPL7A2,9.6287011330531E-24,1.38997094981589,0.573,0.199,4.59163870931903E-19,8
HDAC1,9.52174308530779E-24,1.13563312064439,0.315,0.071,4.54063362509073E-19,8
PPP1CA,9.2273069941049E-24,1.37969990064284,0.339,0.081,4.4002258862788E-19,8
ENSG000002181752,8.78810398721378E-24,1.07742216734773,0.468,0.134,4.19078314838263E-19,8
NDUFA12,8.69443659827861E-24,1.30439682386598,0.331,0.077,4.14611598062112E-19,8
IER2,8.44811522713032E-24,0.328455020081916,0.293,0.182,4.02865270836163E-19,3
UBB,8.18347186513164E-24,0.826432458531765,0.393,0.313,3.90245222832532E-19,2
LGALS34,7.95647918411683E-24,1.98032374936558,0.64,0.282,3.79420622852979E-19,10
ARPC22,7.85843205354678E-24,0.741458986878973,0.516,0.303,3.74745049337485E-19,7
PSMA3,7.16879942883461E-24,1.16541151890454,0.371,0.093,3.41858538362836E-19,8
TACSTD23,6.8745897411512E-24,2.30981747374548,0.541,0.201,3.27828560986277E-19,10
RPLP12,6.71366481060924E-24,1.01742199039842,0.447,0.373,3.20154533823523E-19,6
IFI16,5.35752277456271E-24,0.268212759152468,0.152,0.277,2.55484188550572E-19,0
KRT181,4.67487818816008E-24,2.06997293124007,0.311,0.071,2.2293091615879E-19,9
CKLF,3.67367495386938E-24,1.62319345542118,0.274,0.056,1.75186537525169E-19,8
IKZF11,3.65628076822794E-24,1.18946576886668,0.306,0.066,1.74357060994486E-19,8
NCKAP1L2,3.22671031772714E-24,1.33841932210821,0.339,0.079,1.53872134921454E-19,8
ANKRD12,2.97722607282186E-24,0.530810031547889,0.333,0.22,1.41974979734656E-19,3
PTP4A2,2.94383360960147E-24,0.367463645780264,0.262,0.158,1.40382593341066E-19,3
CARHSP1,2.45310094520507E-24,0.971271022447328,0.315,0.069,1.16981024773994E-19,8
TRA2B2,2.40109491977089E-24,1.25133703264259,0.326,0.158,1.14501013439115E-19,7
HNRNPA11,1.92459868316079E-24,0.96755834669347,0.387,0.097,9.17783374038888E-20,8
BTG12,1.82531371721251E-24,1.2138780950045,0.353,0.26,8.7043735232713E-20,6
FOXP1,1.7147000703972E-24,2.48650910840443,0.403,0.115,8.17689022570313E-20,9
SDF2L1,1.70506241797709E-24,1.10860523930578,0.298,0.063,8.13093115260737E-20,8
PRPF38B,1.47519338133121E-24,0.528312444679587,0.287,0.18,7.03475467755413E-20,3
CANX,1.45180332942075E-24,1.0630231231253,0.306,0.221,6.92321453700873E-20,2
YWHAQ,1.44009522017335E-24,1.40573048067121,0.282,0.058,6.86738207644066E-20,8
TBC1D1,1.33702393169668E-24,2.47587229138946,0.294,0.064,6.37586602308196E-20,9
ZNF638,1.24367388912788E-24,0.256224472111455,0.26,0.147,5.93070767508412E-20,4
ATP5MG,1.13427229739577E-24,0.384473779835785,0.303,0.189,5.40900430459123E-20,3
CTR9,9.54073987833762E-25,1.28038339271466,0.379,0.094,4.54969262578286E-20,8
SEMA3C,9.01332528177824E-25,2.62968317536166,0.269,0.054,4.29818442712159E-20,9
APOBEC3G1,8.99482173302081E-25,1.58080820983865,0.315,0.069,4.28936063982563E-20,8
RPS19BP1,8.52994896207306E-25,1.21628758128375,0.363,0.087,4.06767676154378E-20,8
NAP1L13,8.390213590661E-25,1.62127327527299,0.605,0.226,4.00104115497851E-20,8
FOSB,7.23455057350978E-25,0.426199228666071,0.261,0.156,3.44994013198961E-20,3
MALAT12,7.06192701322019E-25,0.357797011700853,0.982,0.947,3.36762113479431E-20,5
INPP5D,6.67726296010361E-25,1.31695117589223,0.298,0.062,3.18418638778461E-20,8
PRRG4,6.18756705684274E-25,3.24291688606239,0.252,0.047,2.9506651023966E-20,10
CEP57,5.56621681614102E-25,1.1359825453912,0.363,0.087,2.65436181311317E-20,8
COTL12,5.52570177047144E-25,1.0832468004755,0.334,0.157,2.63504140328471E-20,7
RUNX32,4.39637692723634E-25,1.32544743236921,0.427,0.111,2.09650026529119E-20,8
PDAP1,4.39211535855539E-25,1.27692535277787,0.347,0.08,2.09446805103431E-20,8
ITGAL1,4.18571647300205E-25,1.49166201883103,0.315,0.068,1.99604261448049E-20,8
C1QBP,3.58763336481453E-25,1.25514310876011,0.323,0.071,1.7108347226791E-20,8
EHD1,3.5415959031634E-25,0.899442137914312,0.29,0.058,1.68888083834153E-20,8
CFL14,3.25574980114212E-25,1.33973653579631,0.661,0.248,1.55256940767064E-20,8
CCT5,3.14369144836506E-25,1.1016370678944,0.347,0.08,1.49913214098185E-20,8
RNASEH2B,2.91566857137617E-25,1.84863967003298,0.282,0.057,1.39039487163216E-20,8
RPL22L1,2.763675319006E-25,1.21822166808566,0.355,0.083,1.31791384937439E-20,8
SSNA1,2.70682138751916E-25,1.85432340942395,0.258,0.049,1.29080191506626E-20,8
TOMM5,2.41584626678456E-25,1.61892724863301,0.258,0.049,1.15204460924155E-20,8
GBP21,2.39816997119848E-25,1.67066317159154,0.271,0.122,1.14361531416542E-20,7
GMFG,2.06730613172272E-25,1.22858909125336,0.315,0.067,9.85836275034613E-21,8
SEPTIN11,2.05452818251583E-25,1.6188413205642,0.282,0.057,9.79742854396326E-21,8
HNRNPM1,1.98840287095526E-25,1.36587115789007,0.589,0.203,9.48209677072434E-21,8
SRSF7,1.92296261048379E-25,0.493293679445213,0.316,0.202,9.17003180061406E-21,3
NDUFS6,1.46060491829847E-25,1.17127305227822,0.363,0.086,6.96518667388992E-21,8
CDC123,1.44867475743531E-25,1.32894825009499,0.282,0.056,6.90829531578178E-21,8
HNRNPA2B14,1.37253807908267E-25,1.29778357857267,0.774,0.375,6.54522233772154E-21,8
XRCC51,1.31936004973005E-25,1.28937314394059,0.508,0.158,6.29163226914771E-21,8
ATP5MC3,1.21661721916975E-25,1.14978932461425,0.435,0.117,5.80168253305478E-21,8
CCT6A,1.16076719027113E-25,1.08397385467933,0.419,0.109,5.53535050024592E-21,8
DENR,9.8718359850123E-26,1.33878934010652,0.363,0.085,4.70758242617282E-21,8
RPL27A2,9.27252429703406E-26,0.844631472969166,0.526,0.46,4.42178866152663E-21,6
ACTB2,8.40035705220755E-26,0.936629144625621,0.468,0.386,4.00587826748621E-21,6
DIAPH1,7.12628332207984E-26,1.49482639387342,0.395,0.097,3.39831072780022E-21,8
PPIB2,5.47120003507882E-26,1.26928982316308,0.344,0.166,2.60905116072804E-21,7
HNRNPF1,4.57411310150804E-26,1.34086300902206,0.468,0.133,2.18125731471614E-21,8
RPS212,4.35489851254963E-26,1.12316479580002,0.465,0.39,2.07672045367954E-21,6
WDR1,3.91291446345553E-26,1.25010641230066,0.411,0.105,1.86595152018804E-21,8
SNRPC,3.73670062948632E-26,1.34321644445263,0.323,0.069,1.78192042918314E-21,8
ENO11,3.24103354636024E-26,1.53615806425697,0.277,0.12,1.54555166725281E-21,7
ACTR23,3.19239791608078E-26,1.48105979104565,0.54,0.173,1.52235879424144E-21,8
